,word,label
1851,hota,as
1852,lagbo,as
1853,world,en
1854,bank,en
1855,ok,as
1856,bisar,as
1857,ja,as
1858,next,en
1859,tet,as
1860,katia,as
1861,hobo,as
1862,assam,ne
1863,cm,en
1864,has,en
1865,laid,en
1866,forwrd,en
1867,cid,en
1868,enquiry,en
1869,n,as
1870,justiced,en
1871,to,en
1872,be,en
1873,dlvrd,en
1874,cm,en
1875,sir,en
1876,gole,as
1877,traffic,en
1878,police,en
1879,u,en
1880,nijor,as
1881,duty,en
1882,honestly,en
1883,koribo,as
1884,dan,as
1885,jam,as
1886,ooo,as
1887,bht,as
1888,komibo,as
1889,johnyblaze,as
1890,hehehehehe,as
1891,just,en
1892,another,en
1893,way,en
1894,saying,en
1895,hi,as
1896,to,en
1897,a,en
1898,beautiful,en
1899,angel,as
1900,d,as
1901,goodevening,en
1902,i,en
1903,don,as
1904,t,as
1905,think,en
1906,the,en
1907,confessor,en
1908,if,en
1909,she,as
1910,is,en
1911,a,en
1912,girl,en
1913,it,en
1914,mit,as
1915,b,as
1916,a,en
1917,guy,en
1918,who,en
1919,is,en
1920,posting,en
1921,some,en
1922,uncensored,en
1923,stuffs,en
1924,putting,en
1925,it,en
1926,here,en
1927,n,as
1928,trying,en
1929,to,en
1930,abuse,en
1931,women,en
1932,by,en
1933,sm,en
1934,or,as
1935,the,en
1936,odr,as
1937,way,en
1938,it,en
1939,s,as
1940,a,en
1941,admin,en
1942,s,as
1943,job,en
1944,to,en
1945,choose,en
1946,whether,en
1947,to,en
1948,post,en
1949,such,en
1950,stuffs,en
1951,or,as
1952,not,en
1953,u,en
1954,nvr,en
1955,kn,as
1956,it,en
1957,mit,as
1958,b,as
1959,admin,en
1960,himself,en
1961,can,en
1962,contact,en
1963,my,en
1964,fb,en
1965,friend,en
1966,joydip,as
1967,dhar,as
1968,his,en
1969,blood,en
1970,group,en
1971,is,en
1972,o,as
1973,negative,en
1974,mob,en
1975,no,en
1976,xctd,en
1977,to,en
1978,knw,en
1979,ki,as
1980,jona,as
1981,gol,as
1982,nimishar,as
1983,bikhoiye,as
1984,muthor,as
1985,uporot,as
1986,ei,as
1987,duniya,as
1988,khonor,as
1989,kunu,as
1990,ejon,as
1991,manuh,as
1992,u,en
1993,bhaal,as
1994,nohoi,as
1995,neuclear,en
1996,war,en
1997,start,en
1998,holei,as
1999,bhaal,as
2000,morok,as
2001,sob,as
2002,manuh,as
2003,bur,as
2004,including,en
2005,me,as
2006,guys,en
2007,have,en
2008,dumped,en
2009,her,en
2010,or,as
2011,vice,en
2012,versa,en
2013,there,en
2014,must,en
2015,b,as
2016,some,en
2017,reason,en
2018,kunu,as
2019,vadra,as
2020,gharar,as
2021,santane,as
2022,iman,as
2023,avadra,as
2024,asaran,as
2025,karib,as
2026,noware,as
2027,jadihe,as
2028,teo,as
2029,prakit,as
2030,bharatiya,as
2031,hai,as
2032,tako,as
2033,baba,as
2034,ramdev,ne
2035,k,as
2036,sir,en
2037,nrc,ne
2038,assam,ne
2039,site,en
2040,r,as
2041,server,en
2042,ketiya,as
2043,thik,as
2044,hobo,as
2045,oops,as
2046,nam,as
2047,r,as
2048,bhoot,as
2049,tu,as
2050,ketiya,as
2051,aatar,as
2052,hobo,as
2053,oto,as
2054,joldi,as
2055,kila,as
2056,dekha,as
2057,korlai,ne
2058,ba,as
2059,some,en
2060,girls,en
2061,even,en
2062,dnt,en
2063,knw,en
2064,who,en
2065,is,en
2066,brian,as
2067,lara,as
2068,d,as
2069,lel,as
2070,do,en
2071,u,en
2072,evn,en
2073,knw,en
2074,wht,en
2075,r,as
2076,u,en
2077,speaking,en
2078,dipshit,en
2079,legalized,en
2080,only,en
2081,fr,en
2082,medicinal,en
2083,purposes,en
2084,dumbfuck,en
2085,go,en
2086,to,en
2087,amsterdam,as
2088,or,as
2089,colorado,as
2090,i,en
2091,c,en
2092,hw,en
2093,u,en
2094,uplifted,en
2095,our,en
2096,society,en
2097,with,en
2098,ur,en
2099,knowledge,en
2100,abt,en
2101,cannabis,en
2102,n,en
2103,posting,en
2104,ths,en
2105,confession,en
2106,thnks,en
2107,fr,en
2108,u,en
2109,making,en
2110,the,en
2111,society,en
2112,bttr,en
2113,dn,en
2114,b,as
2115,cheers,en
2116,nw,en
2117,fuck,en
2118,off,en
2119,if,en
2120,possibble,en
2121,dn,en
2122,go,en
2123,bk,en
2124,to,en
2125,hr,en
2126,gv,en
2127,hr,en
2128,little,en
2129,luv,en
2130,nd,en
2131,cr,as
2132,she,as
2133,wil,en
2134,undstnd,en
2135,jz,en
2136,ai,as
2137,e,as
2138,akha,as
2139,koru,as
2140,ami,as
2141,xokoluwe,as
2142,jn,as
2143,ai,as
2144,bissakh,as
2145,new,en
2146,govt,en
2147,rakhi,as
2148,jai,as
2149,abhishek,as
2150,crockroaxz,en
2151,das,as
2152,kill,en
2153,your,en
2154,enemy,en
2155,by,en
2156,your,en
2157,silence,en
2158,p,en
2159,rail,en
2160,dikhot,as
2161,unnato,as
2162,korile,as
2163,to,en
2164,nohobo,as
2165,ami,as
2166,axomr,as
2167,nibonua,as
2168,homoisya,as
2169,dur,as
2170,korar,as
2171,khetrot,as
2172,gruto,as
2173,diok,as
2174,jate,as
2175,axomr,as
2176,bahiror,as
2177,kunu,as
2178,luke,as
2179,sakori,as
2180,napai,as
2181,axomr,as
2182,protyek,as
2183,tu,as
2184,dikia,as
2185,porialr,as
2186,jubok,as
2187,juboti,as
2188,sorkari,as
2189,kaam,as
2190,koribo,as
2191,pora,as
2192,hobo,as
2193,pare,as
2194,sir,en
2195,specialy,en
2196,sakorir,as
2197,bebosta,as
2198,korok,as
2199,axomt,as
2200,sb,en
2201,manuhr,as
2202,homosya,as
2203,homadhan,as
2204,hoi,as
2205,jabo,as
2206,congresr,en
2207,mote,as
2208,solile,as
2209,ketiau,as
2210,nohobo,as
2211,enkua,as
2212,korok,as
2213,j,as
2214,axomr,as
2215,pora,as
2216,congress,ne
2217,eke,as
2218,bare,en
2219,naikia,as
2220,hoi,as
2221,jabo,as
2222,always,en
2223,b,as
2224,j,as
2225,p,en
2226,will,en
2227,be,en
2228,zindabaad,as
2229,kene,as
2230,nai,as
2231,reguler,as
2232,o,as
2233,apply,en
2234,koro,as
2235,rod,as
2236,ghorot,as
2237,pori,as
2238,thakibo,as
2239,pare,as
2240,maybe,en
2241,she,as
2242,is,en
2243,a,en
2244,blacksmith,en
2245,s,as
2246,daughter,en
2247,hetu,as
2248,bhabisila,as
2249,police,en
2250,ohar,as
2251,agote,as
2252,sage,en
2253,tai,as
2254,update,en
2255,tu,as
2256,di,as
2257,dile,as
2258,aji,as
2259,kale,as
2260,manuhe,as
2261,bhatot,as
2262,ki,as
2263,khale,as
2264,hetuwo,as
2265,update,en
2266,diye,as
2267,etu,as
2268,dibo,as
2269,nuare,as
2270,neki,as
2271,iman,as
2272,seriously,en
2273,kio,as
2274,loisa,as
2275,haha,as
2276,draft,en
2277,nrc,ne
2278,ketiya,as
2279,ulabo,as
2280,do,en
2281,you,en
2282,know,en
2283,your,en
2284,birth,en
2285,year,en
2286,is,en
2287,a,en
2288,name,en
2289,if,en
2290,you,en
2291,want,en
2292,to,en
2293,see,en
2294,your,en
2295,real,en
2296,name,en
2297,by,en
2298,this,en
2299,magic,en
2300,trick,en
2301,then,en
2302,just,en
2303,type,en
2304,your,en
2305,birth,en
2306,year,en
2307,exp,en
2308,i,en
2309,e,as
2310,replace,en
2311,the,en
2312,your,en
2313,birth,en
2314,year,en
2315,text,en
2316,with,en
2317,your,en
2318,birth,en
2319,year,en
2320,in,en
2321,comments,en
2322,box,en
2323,and,en
2324,see,en
2325,the,en
2326,magic,en
2327,ami,as
2328,ajke,as
2329,kaliganj,ne
2330,jaibar,as
2331,pothe,as
2332,gharite,as
2333,ekjon,as
2334,re,en
2335,paislam,as
2336,tai,as
2337,koise,as
2338,tair,as
2339,naam,as
2340,shotabdi,as
2341,roy,as
2342,tai,as
2343,dled,en
2344,pass,en
2345,bt,en
2346,tet,as
2347,qualified,en
2348,na,as
2349,tai,as
2350,amare,as
2351,kotha,as
2352,gula,as
2353,koilo,as
2354,ami,as
2355,ekhane,as
2356,mittha,as
2357,koiar,as
2358,na,as
2359,ja,as
2360,sunchi,as
2361,tai,as
2362,post,en
2363,korsi,as
2364,comments,en
2365,ba,as
2366,like,en
2367,paibar,as
2368,lagi,as
2369,na,as
2370,notice,en
2371,khan,as
2372,aru,as
2373,abar,as
2374,valdare,as
2375,photo,en
2376,tuli,as
2377,share,en
2378,karibo,as
2379,sun,as
2380,dosti,as
2381,bhulai,as
2382,ja,as
2383,sakti,as
2384,he,as
2385,lekin,as
2386,dushmoni,as
2387,nehi,as
2388,aur,as
2389,dost,as
2390,badle,as
2391,ja,as
2392,sakti,as
2393,he,as
2394,lekin,as
2395,padosi,as
2396,nehi,as
2397,good,en
2398,step,en
2399,sir,en
2400,go,en
2401,ahead,en
2402,we,en
2403,r,as
2404,with,en
2405,you,en
2406,sir,en
2407,rc,en
2408,activity,en
2409,will,en
2410,also,en
2411,do,en
2412,nothing,en
2413,is,en
2414,there,en
2415,any,en
2416,outcome,en
2417,of,en
2418,assam,ne
2419,agitation,en
2420,of,en
2421,to,en
2422,the,en
2423,imdt,en
2424,act,en
2425,or,as
2426,the,en
2427,historic,en
2428,assam,ne
2429,post,en
2430,it,en
2431,s,as
2432,in,en
2433,your,en
2434,timeline,en
2435,and,en
2436,tag,en
2437,all,en
2438,tet,as
2439,passed,en
2440,frnds,en
2441,and,en
2442,select,en
2443,audience,en
2444,public,en
2445,tumlog,as
2446,wl,en
2447,do,en
2448,u,en
2449,knw,en
2450,ne,as
2451,prsnly,en
2452,mai,as
2453,jane,as
2454,deta,as
2455,ya,as
2456,nai,as
2457,waoww,as
2458,school,en
2459,o,as
2460,giea,as
2461,student,en
2462,ai,as
2463,sikka,as
2464,divo,as
2465,hay,en
2466,aaber,as
2467,teacher,en
2468,hoito,as
2469,really,en
2470,murot,as
2471,puke,as
2472,kamurise,as
2473,axom,as
2474,r,as
2475,bhal,as
2476,sinta,as
2477,krisa,as
2478,ne,as
2479,beya,as
2480,apuni,as
2481,venture,en
2482,school,en
2483,teacher,en
2484,post,en
2485,provincialised,en
2486,homporkat,as
2487,press,en
2488,meet,en
2489,t,as
2490,ako,as
2491,nakola,as
2492,kio,as
2493,you,en
2494,are,en
2495,right,en
2496,bro,as
2497,if,en
2498,it,en
2499,grows,en
2500,in,en
2501,assam,ne
2502,like,en
2503,other,en
2504,metro,en
2505,cities,en
2506,then,en
2507,each,en
2508,and,en
2509,every,en
2510,tech,en
2511,guy,en
2512,can,en
2513,get,en
2514,job,en
2515,in,en
2516,ghy,as
2517,itself,en
2518,and,en
2519,it,en
2520,also,en
2521,helps,en
2522,govt,en
2523,getting,en
2524,good,en
2525,amount,en
2526,of,en
2527,tax,en
2528,revenue,en
2529,as,en
2530,an,en
2531,it,en
2532,guy,en
2533,i,en
2534,strongly,en
2535,recommend,en
2536,our,en
2537,govt,en
2538,to,en
2539,bring,en
2540,it,en
2541,uk,en
2542,p,en
2543,r,as
2544,koto,as
2545,din,as
2546,opaka,as
2547,kortam,as
2548,bosor,as
2549,tho,en
2550,galo,as
2551,gia,as
2552,dibo,as
2553,ni,as
2554,na,as
2555,na,as
2556,saf,as
2557,koriya,as
2558,koila,as
2559,tho,as
2560,ho,as
2561,thank,en
2562,you,en
2563,sir,en
2564,when,en
2565,i,en
2566,travel,en
2567,within,en
2568,guwahati,ne
2569,i,en
2570,feel,en
2571,the,en
2572,most,en
2573,of,en
2574,the,en
2575,roads,en
2576,can,en
2577,be,en
2578,made,en
2579,good,en
2580,with,en
2581,a,en
2582,bit,en
2583,of,en
2584,repairing,en
2585,works,en
2586,this,en
2587,will,en
2588,increase,en
2589,the,en
2590,life,en
2591,of,en
2592,the,en
2593,roads,en
2594,with,en
2595,a,en
2596,small,en
2597,budget,en
2598,instead,en
2599,of,en
2600,going,en
2601,to,en
2602,reconstruct,en
2603,the,en
2604,entire,en
2605,road,en
2606,with,en
2607,a,en
2608,big,en
2609,estimate,en
2610,why,en
2611,we,en
2612,cannot,en
2613,take,en
2614,up,en
2615,such,en
2616,repairing,en
2617,work,en
2618,wherever,en
2619,required,en
2620,brazil,as
2621,n,en
2622,brazil,as
2623,r,as
2624,supporter,en
2625,ekei,as
2626,vul,as
2627,holeo,as
2628,nijoke,as
2629,king,as
2630,buli,as
2631,vabe,as
2632,xeikarone,as
2633,koti,as
2634,mare,as
2635,sbei,as
2636,moi,as
2637,bhabu,as
2638,je,as
2639,gora,as
2640,khohonia,as
2641,rudh,as
2642,koriboloi,as
2643,dangor,as
2644,dangor,as
2645,scheme,en
2646,luwatkoi,as
2647,natural,en
2648,system,en
2649,u,en
2650,use,en
2651,ya,as
2652,nhole,as
2653,tora,as
2654,dekhila,as
2655,hoi,as
2656,mukkhomontri,as
2657,aaia,as
2658,kita,as
2659,korta,as
2660,what,en
2661,is,en
2662,wrong,en
2663,with,en
2664,you,en
2665,abhijit,as
2666,boruah,as
2667,torr,as
2668,leka,as
2669,poraii,as
2670,bujiarr,as
2671,tui,as
2672,j,as
2673,kn,as
2674,luck,en
2675,pass,en
2676,korsot,as
2677,tet,as
2678,bokolom,as
2679,pua,as
2680,chup,as
2681,takk,as
2682,kiman,as
2683,lengta,as
2684,sabo,as
2685,sunny,en
2686,leone,as
2687,k,as
2688,lorah,as
2689,bur,as
2690,aae,as
2691,apnar,as
2692,luksoba,as
2693,xetrote,as
2694,kaj,as
2695,korun,as
2696,agami,as
2697,dine,as
2698,ki,as
2699,kolkata,as
2700,te,as
2701,election,en
2702,khelben,as
2703,assalamualaikum,as
2704,mane,as
2705,apnar,as
2706,upor,as
2707,shanti,as
2708,vorshito,as
2709,houk,as
2710,atlast,en
2711,a,en
2712,cnfsn,en
2713,regarding,en
2714,nt,en
2715,the,en
2716,cnfsr,en
2717,bt,en
2718,caring,en
2719,about,en
2720,others,en
2721,sir,en
2722,assampolice,en
2723,reqruitment,en
2724,ketia,as
2725,start,en
2726,hbo,ne
2727,poster,en
2728,mrstark,as
2729,koi,as
2730,science,en
2731,k,as
2732,stdnt,en
2733,keliye,as
2734,v,as
2735,socho,as
2736,tumar,as
2737,dorey,as
2738,manuh,as
2739,keita,as
2740,pathor,as
2741,keita,as
2742,k,as
2743,puja,as
2744,korey,as
2745,n,en
2746,burha,as
2747,hoi,as
2748,gle,as
2749,chutiya,as
2750,baba,as
2751,hoi,as
2752,jai,as
2753,v,as
2754,with,en
2755,bharat,as
2756,ratna,as
2757,shri,as
2758,sachin,as
2759,tendulkar,ne
2760,and,en
2761,sprint,en
2762,queen,en
2763,pt,as
2764,usha,as
2765,before,en
2766,the,en
2767,inaugural,en
2768,ceremony,en
2769,of,en
2770,the,en
2771,th,en
2772,national,en
2773,games,en
2774,kerala,en
2775,sachin,as
2776,tendulkar,ne
2777,is,en
2778,the,en
2779,goodwill,en
2780,ambassador,en
2781,of,en
2782,the,en
2783,th,en
2784,national,en
2785,games,en
2786,kerala,en
2787,apne,as
2788,ki,as
2789,m,as
2790,tet,as
2791,na,as
2792,rc,en
2793,mrigyanka,as
2794,chakravarty,ne
2795,hw,en
2796,is,en
2797,dat,en
2798,crossing,en
2799,the,en
2800,boundary,en
2801,bewildered,en
2802,imagine,en
2803,a,en
2804,situation,en
2805,guy,en
2806,hi,as
2807,mrigynka,en
2808,hey,en
2809,whazzup,en
2810,guy,en
2811,nthn,as
2812,just,en
2813,had,en
2814,my,en
2815,dinner,en
2816,wbu,en
2817,mrigyanka,as
2818,dude,en
2819,watch,en
2820,it,en
2821,boundries,en
2822,guy,en
2823,thik,as
2824,koiso,as
2825,satyajit,ne
2826,jara,as
2827,koy,as
2828,aasha,as
2829,nai,as
2830,ba,as
2831,chance,en
2832,nai,as
2833,tara,as
2834,comment,en
2835,na,as
2836,korlei,as
2837,oy,as
2838,r,as
2839,jodi,as
2840,kore,as
2841,tar,as
2842,maane,as
2843,tara,as
2844,o,as
2845,mone,as
2846,mone,as
2847,jane,as
2848,job,en
2849,oibo,as
2850,kintu,as
2851,mukh,as
2852,khulia,as
2853,koito,as
2854,parer,as
2855,na,as
2856,ba,as
2857,koito,as
2858,char,as
2859,na,as
2860,enai,as
2861,suwali,ne
2862,natoni,as
2863,tate,as
2864,ru,as
2865,lesbian,en
2866,hoi,as
2867,ase,as
2868,amaar,as
2869,lora,as
2870,bur,as
2871,or,as
2872,ki,as
2873,hobo,as
2874,baal,as
2875,ki,as
2876,gay,en
2877,bonibo,as
2878,lagibo,as
2879,neki,as
2880,its,en
2881,our,en
2882,national,en
2883,pride,en
2884,dada,as
2885,thanks,en
2886,to,en
2887,assam,ne
2888,association,en
2889,to,en
2890,show,en
2891,our,en
2892,colourfull,en
2893,culture,en
2894,far,as
2895,away,en
2896,frm,en
2897,home,en
2898,o,as
2899,so,en
2900,swt,en
2901,bhai,as
2902,r,as
2903,jkn,as
2904,tet,as
2905,pass,en
2906,ra,as
2907,inslt,en
2908,kra,as
2909,tkn,en
2910,koi,as
2911,tkoin,as
2912,bhai,as
2913,rongali,as
2914,bohut,as
2915,rong,as
2916,saise,as
2917,akou,as
2918,tumr,as
2919,ji,as
2920,likhisa,as
2921,pura,as
2922,heart,en
2923,r,as
2924,pora,as
2925,likhisa,as
2926,buli,as
2927,gom,as
2928,payy,as
2929,sir,en
2930,apunar,as
2931,order,en
2932,dept,en
2933,guruto,as
2934,nidiye,as
2935,neki,as
2936,atiyaloile,as
2937,bar,en
2938,man,as
2939,order,en
2940,dile,as
2941,atiyaloike,as
2942,advertisement,en
2943,diya,as
2944,nai,as
2945,apuni,as
2946,online,en
2947,application,en
2948,fix,en
2949,date,en
2950,ata,as
2951,fix,en
2952,kori,as
2953,dibo,as
2954,lage,as
2955,nohole,as
2956,recruitment,en
2957,start,en
2958,howate,as
2959,howate,as
2960,amar,as
2961,age,en
2962,par,as
2963,hoi,as
2964,jabo,as
2965,same,en
2966,case,en
2967,but,en
2968,fine,en
2969,luwa,as
2970,nai,as
2971,jst,en
2972,rc,en
2973,loi,as
2974,num,as
2975,tu,as
2976,likhi,as
2977,loise,as
2978,aru,as
2979,koise,as
2980,dat,en
2981,court,en
2982,ot,as
2983,jaba,as
2984,matile,as
2985,d,as
2986,tate,as
2987,kijani,as
2988,dibo,as
2989,lage,as
2990,nki,as
2991,p,en
2992,admins,en
2993,getting,en
2994,pshycotic,en
2995,or,as
2996,what,en
2997,oh,as
2998,looking,en
2999,thse,as
3000,photos,en
3001,it,en
3002,is,en
3003,clearly,en
3004,depicted,en
3005,that,en
3006,maximum,en
3007,people,en
3008,of,en
3009,this,en
3010,village,en
3011,is,en
3012,still,en
3013,under,en
3014,poverty,en
3015,line,en
3016,please,en
3017,st,en
3018,upgrade,en
3019,the,en
3020,status,en
3021,of,en
3022,your,en
3023,own,en
3024,village,en
3025,people,en
3026,old,en
3027,ne,as
3028,hbs,en
3029,game,en
3030,khelteche,as
3031,amader,as
3032,niye,as
3033,awsome,en
3034,weather,en
3035,wat,as
3036,u,en
3037,say,en
3038,best,en
3039,of,en
3040,luck,en
3041,dide,as
3042,app,as
3043,aage,as
3044,bharo,as
3045,hum,as
3046,app,as
3047,ka,as
3048,sath,as
3049,ha,as
3050,bhai,as
3051,ekta,as
3052,kota,as
3053,clear,en
3054,koyte,as
3055,chairam,as
3056,j,as
3057,ei,as
3058,bar,en
3059,amra,as
3060,sob,as
3061,a,en
3062,job,en
3063,paimu,as
3064,kintu,as
3065,kichu,as
3066,manus,as
3067,a,en
3068,kor,as
3069,j,as
3070,debo,as
3071,amr,as
3072,oto,as
3073,ami,as
3074,paimu,as
3075,ni,as
3076,amra,as
3077,eta,as
3078,babtam,as
3079,j,as
3080,paile,as
3081,sob,as
3082,a,en
3083,paitam,as
3084,r,as
3085,nile,en
3086,kaw,as
3087,na,as
3088,hum,as
3089,gae,as
3090,ko,as
3091,kaat,as
3092,kr,as
3093,khatay,as
3094,hae,as
3095,contra,en
3096,super,en
3097,mario,as
3098,snow,en
3099,bros,en
3100,isl,as
3101,sa,as
3102,bhai,as
3103,neufc,as
3104,r,as
3105,samuhik,as
3106,balatkar,as
3107,kori,as
3108,dis,as
3109,e,as
3110,delhiye,as
3111,pal,as
3112,a,en
3113,to,en
3114,arrest,en
3115,hol,as
3116,bhale,as
3117,hol,as
3118,jibilak,as
3119,pal,as
3120,k,as
3121,ghus,as
3122,di,as
3123,pelai,as
3124,entry,en
3125,hol,as
3126,teket,as
3127,ok,as
3128,ako,as
3129,nokore,as
3130,neki,as
3131,niyat,as
3132,koi,as
3133,diya,as
3134,tu,as
3135,he,as
3136,bese,as
3137,oporat,as
3138,buli,as
3139,moi,as
3140,pabu,as
3141,i,en
3142,m,as
3143,agree,en
3144,wth,en
3145,u,en
3146,what,en
3147,a,en
3148,joke,en
3149,corruption,en
3150,free,en
3151,start,en
3152,faking,en
3153,by,en
3154,feku,as
3155,government,en
3156,how,en
3157,many,en
3158,times,en
3159,these,en
3160,leader,en
3161,are,en
3162,visited,en
3163,assam,ne
3164,before,en
3165,even,en
3166,modi,as
3167,unable,en
3168,to,en
3169,get,en
3170,manage,en
3171,little,en
3172,bit,en
3173,time,en
3174,when,en
3175,assam,ne
3176,was,en
3177,severely,en
3178,affected,en
3179,by,en
3180,flood,en
3181,last,en
3182,time,en
3183,hey,en
3184,anubhuti,as
3185,me,as
3186,tumse,as
3187,gussa,as
3188,hu,as
3189,ha,as
3190,dada,as
3191,assam,ne
3192,as,en
3193,well,en
3194,as,en
3195,majuli,ne
3196,is,en
3197,mispresented,en
3198,in,en
3199,the,en
3200,tableau,en
3201,the,en
3202,attires,en
3203,worn,en
3204,by,en
3205,dancers,en
3206,are,en
3207,unacquainted,en
3208,to,en
3209,us,en
3210,more,en
3211,so,en
3212,the,en
3213,unique,en
3214,khol,as
3215,shown,en
3216,in,en
3217,the,en
3218,tableu,as
3219,does,en
3220,not,en
3221,carry,en
3222,its,en
3223,uniqueness,en
3224,there,en
3225,should,en
3226,have,en
3227,been,en
3228,kept,en
3229,guru,as
3230,assan,as
3231,and,en
3232,mask,en
3233,culture,en
3234,had,en
3235,there,en
3236,been,en
3237,real,en
3238,dancers,en
3239,and,en
3240,players,en
3241,of,en
3242,khol,as
3243,then,en
3244,there,en
3245,would,en
3246,have,en
3247,been,en
3248,more,en
3249,attraction,en
3250,and,en
3251,the,en
3252,real,en
3253,picture,en
3254,of,en
3255,majuli,ne
3256,let,en
3257,s,as
3258,see,en
3259,where,en
3260,it,en
3261,goes,en
3262,nov,as
3263,rt,as
3264,huwa,as
3265,verification,en
3266,ct,en
3267,result,en
3268,ketia,as
3269,olabo,as
3270,kiba,as
3271,janenea,as
3272,eneke,as
3273,koiso,as
3274,muk,as
3275,oi,as
3276,priya,as
3277,saa,as
3278,muk,as
3279,ki,as
3280,koi,as
3281,aase,as
3282,kot,as
3283,moru,as
3284,moi,as
3285,tak,as
3286,assam,ne
3287,tribune,en
3288,paper,en
3289,t,as
3290,add,en
3291,d,as
3292,dbo,as
3293,kua,as
3294,around,en
3295,thakbo,as
3296,at,en
3297,the,en
3298,special,en
3299,premiere,en
3300,of,en
3301,the,en
3302,new,en
3303,assamese,en
3304,movie,en
3305,kunworpuror,as
3306,kunwor,as
3307,our,en
3308,government,en
3309,is,en
3310,committed,en
3311,to,en
3312,all,en
3313,round,en
3314,development,en
3315,of,en
3316,the,en
3317,assamese,en
3318,film,en
3319,industry,en
3320,and,en
3321,the,en
3322,film,en
3323,community,en
3324,this,en
3325,industry,en
3326,has,en
3327,tremendous,en
3328,potential,en
3329,and,en
3330,can,en
3331,contribute,en
3332,towards,en
3333,the,en
3334,overall,en
3335,growth,en
3336,and,en
3337,progress,en
3338,of,en
3339,the,en
3340,state,en
3341,it,en
3342,can,en
3343,become,en
3344,an,en
3345,excellent,en
3346,medium,en
3347,to,en
3348,promote,en
3349,our,en
3350,rich,en
3351,culture,en
3352,and,en
3353,heritage,en
3354,on,en
3355,the,en
3356,global,en
3357,map,en
3358,hw,en
3359,z,en
3360,it,en
3361,possible,en
3362,for,en
3363,scanning,en
3364,both,en
3365,adf,en
3366,nd,en
3367,flt,en
3368,bd,en
3369,it,en
3370,tks,en
3371,min,as
3372,mins,en
3373,for,en
3374,or,as
3375,less,en
3376,dn,en
3377,members,en
3378,fmly,en
3379,totally,en
3380,fake,en
3381,news,en
3382,uthchea,as
3383,but,en
3384,answer,en
3385,deoa,as
3386,hoichea,as
3387,na,as
3388,karon,as
3389,parliament,en
3390,toh,as
3391,cholchea,as
3392,na,as
3393,taai,as
3394,surajeet,as
3395,dhar,as
3396,k,as
3397,ba,as
3398,west,en
3399,bengal,as
3400,ore,en
3401,news,en
3402,kne,as
3403,dew,en
3404,ita,as
3405,amrar,as
3406,nai,as
3407,j,as
3408,dese,as
3409,hey,en
3410,mnoy,as
3411,oy,as
3412,tet,as
3413,pass,en
3414,nai,as
3415,jiman,as
3416,faltu,as
3417,it,en
3418,engineer,en
3419,pori,as
3420,asil,as
3421,sabe,as
3422,aitu,as
3423,project,en
3424,kam,as
3425,kori,as
3426,ase,as
3427,jen,as
3428,pau,as
3429,hodai,as
3430,ta,as
3431,admn,en
3432,not,en
3433,done,en
3434,n,as
3435,fl,as
3436,moi,as
3437,agr,as
3438,pora,as
3439,a,en
3440,aji,as
3441,realyz,en
3442,korili,as
3443,parker,as
3444,aji,as
3445,kali,as
3446,cnfsn,en
3447,bilk,as
3448,emn,en
3449,suti,as
3450,aagote,as
3451,biri,as
3452,adal,as
3453,xekh,as
3454,goi,as
3455,goisel,as
3456,porhi,as
3457,porhi,as
3458,atiya,as
